loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,mths_since_earliest_cr_line,issue_month,y
35000,35000,60,23.76,1002.01,F,F4,7,RENT,80500,Verified,credit_card,WA,31.78,1,1,15.0,9,0,35574,94.3,17,f,0.0,0,0.0,45738.0,37732.0,271,2013-04,1
35000,35000,60,18.75,903.12,D,D3,0,MORTGAGE,93800,Source Verified,debt_consolidation,OH,17.73,0,2,49.0,16,0,12406,47.7,45,f,0.0,0,0.0,329433.0,26000.0,227,2012-12,0
11000,11000,36,14.09,376.44,B,B5,2,MORTGAGE,65000,Source Verified,debt_consolidation,PA,9.29,0,2,,11,0,14107,47.3,23,f,0.0,0,0.0,14107.0,29800.0,183,2012-09,0
11000,11000,36,13.67,374.2,B,B5,8,RENT,60000,Not Verified,credit_card,MD,20.1,0,1,,9,0,20001,61.9,20,f,0.0,0,0.0,33142.0,32300.0,190,2013-11,0
9000,9000,36,7.62,280.46,A,A3,10,MORTGAGE,90000,Not Verified,credit_card,LA,14.96,0,0,,13,0,28625,53.5,27,f,0.0,0,0.0,74045.0,53500.0,217,2014-04,0
10000,10000,36,13.79,340.76,C,C5,5,MORTGAGE,47000,Source Verified,other,TX,23.69,1,0,16.0,7,1,1400,77.8,27,f,0.0,0,,,,251,2009-03,0
10000,10000,60,17.56,251.55,D,D1,10,RENT,65000,Verified,debt_consolidation,CO,24.44,0,0,,14,1,23667,70.9,30,f,0.0,0,0.0,46824.0,33400.0,241,2013-09,1
10750,10750,36,15.8,376.88,C,C3,1,RENT,65000,Not Verified,debt_consolidation,FL,15.75,0,1,,22,0,12832,36.7,29,f,0.0,0,0.0,17067.0,35000.0,138,2013-02,0
10000,10000,36,14.27,343.09,C,C2,8,RENT,75000,Not Verified,debt_consolidation,NC,5.44,0,2,,15,0,10833,48.4,19,f,0.0,0,,,,147,2012-02,0
8025,8025,36,8.9,254.82,A,A5,1,RENT,70125,Source Verified,debt_consolidation,VA,22.59,0,0,,9,0,5682,78.9,17,f,0.0,0,,,,251,2012-05,0
14000,14000,36,14.3,480.53,C,C1,2,RENT,85000,Verified,debt_consolidation,GA,18.58,0,0,,17,1,21948,39.2,28,f,0.0,0,0.0,40396.0,58100.0,255,2013-09,0
12000,12000,36,8.9,381.04,A,A5,10,MORTGAGE,65000,Not Verified,debt_consolidation,OH,20.95,0,0,48.0,16,0,30955,51.3,36,w,0.0,0,0.0,177479.0,60300.0,297,2012-12,0
32875,32875,60,19.72,865.88,D,D5,10,MORTGAGE,73700,Verified,credit_card,IL,12.41,0,1,,12,0,18944,62.5,27,f,0.0,0,0.0,201919.0,30300.0,576,2013-05,0
35000,35000,60,20.99,946.68,F,F3,10,MORTGAGE,93000,Verified,debt_consolidation,VA,22.68,0,0,,3,0,51648,96.4,35,f,0.0,0,,,,248,2011-06,0
3000,3000,36,9.63,96.29,B,B1,10,OWN,96000,Verified,car,VA,8.6,1,0,16.0,14,0,12595,21.2,27,f,0.0,0,,,,295,2011-03,0
6400,6400,36,10.16,207.0,B,B1,7,RENT,33800,Not Verified,debt_consolidation,MT,21.94,0,0,,8,0,7914,74.7,12,f,0.0,0,0.0,21391.0,10600.0,229,2012-11,0
25000,25000,36,13.68,850.57,C,C1,10,MORTGAGE,70000,Source Verified,debt_consolidation,PA,14.91,0,0,,11,1,15975,81.9,31,w,0.0,0,0.0,81328.0,19500.0,294,2013-09,0
6000,6000,36,8.9,190.52,A,A5,10,MORTGAGE,98000,Not Verified,major_purchase,PA,6.87,0,1,,9,0,20260,63.5,25,f,0.0,0,0.0,283423.0,31912.0,253,2012-12,0
7000,7000,36,16.78,248.81,C,C5,0,RENT,42000,Source Verified,debt_consolidation,WI,18.34,0,1,,5,0,22657,93.6,13,w,0.0,0,0.0,22657.0,24200.0,179,2013-07,0
11200,11200,36,7.29,347.32,A,A4,4,MORTGAGE,95000,Source Verified,credit_card,MO,18.88,0,0,,20,0,28012,45.1,53,f,0.0,0,,,,251,2011-03,0
15000,15000,36,12.85,504.33,B,B4,7,MORTGAGE,72000,Verified,debt_consolidation,KY,20.6,0,0,37.0,8,1,6374,75.0,56,f,0.0,0,0.0,201308.0,8500.0,240,2013-12,0
3700,3700,36,18.75,135.17,D,D3,10,MORTGAGE,50000,Verified,debt_consolidation,TX,30.34,0,1,,11,0,18969,95.8,20,f,0.0,0,,,,181,2012-08,0
20000,20000,60,19.52,524.56,E,E2,10,MORTGAGE,74000,Source Verified,debt_consolidation,WI,22.27,0,2,,18,0,36512,68.2,43,w,0.0,0,0.0,258440.0,53500.0,188,2014-10,0
14600,14600,36,21.0,550.06,E,E2,6,RENT,38000,Verified,other,CA,21.76,1,1,7.0,14,0,12191,67.4,21,w,0.0,0,0.0,25327.0,18100.0,163,2013-03,1
15000,15000,36,10.74,489.24,B,B4,7,MORTGAGE,47000,Not Verified,debt_consolidation,VA,10.34,0,0,72.0,11,0,9521,61.0,16,f,0.0,0,,,,456,2011-04,0
12000,12000,36,11.14,393.67,B,B2,3,OWN,46000,Not Verified,debt_consolidation,MA,20.03,0,0,56.0,15,0,12062,35.8,33,f,0.0,0,0.0,32183.0,33700.0,241,2012-12,0
10000,10000,36,16.2,352.56,C,C4,10,MORTGAGE,90000,Verified,debt_consolidation,IL,11.8,0,2,26.0,13,1,9510,72.0,50,f,0.0,0,0.0,23195.0,13200.0,194,2013-11,0
5000,5000,36,12.8,167.99,D,D4,10,MORTGAGE,48000,Not Verified,other,NJ,27.6,1,6,16.0,14,0,16513,30.9,36,f,0.0,0,,,,298,2007-12,1
7000,7000,36,10.16,226.4,B,B1,4,MORTGAGE,54000,Verified,debt_consolidation,CA,15.61,0,2,,9,0,2050,12.1,15,f,0.0,0,1014.0,269432.0,17000.0,157,2013-05,0
21000,21000,36,12.99,707.48,C,C1,10,RENT,68000,Source Verified,debt_consolidation,MS,15.76,1,1,18.0,10,0,5412,28.8,23,f,0.0,0,0.0,24258.0,18800.0,370,2014-06,0
5400,5400,36,13.55,183.39,D,D4,7,MORTGAGE,31600,Verified,other,IL,3.11,0,5,26.0,5,0,4383,54.8,25,f,0.0,0,,,,304,2008-04,1
24000,24000,36,13.11,809.93,B,B4,4,RENT,75000,Verified,debt_consolidation,TX,19.41,0,0,,9,0,9099,67.9,23,f,0.0,0,939.0,29321.0,13400.0,248,2013-04,1
8575,8575,36,14.09,293.45,B,B5,10,MORTGAGE,45000,Not Verified,debt_consolidation,MO,8.48,0,0,30.0,7,0,8375,72.8,26,w,0.0,0,0.0,139242.0,11500.0,247,2013-01,0
3000,3000,36,12.12,99.82,B,B3,4,RENT,76000,Source Verified,major_purchase,FL,14.93,0,0,,13,0,8682,64.2,14,f,0.0,0,,,,481,2012-05,0
2625,2625,36,25.57,105.17,F,F5,5,MORTGAGE,37000,Source Verified,debt_consolidation,TX,8.01,1,1,19.0,8,0,6941,82.6,22,w,0.0,0,0.0,314762.0,8400.0,228,2014-04,0
14675,14675,36,13.65,499.07,C,C1,0,OWN,35000,Source Verified,credit_card,AK,20.69,0,1,72.0,12,0,18953,63.2,16,w,0.0,0,0.0,18953.0,30000.0,154,2014-05,1
21000,21000,60,21.98,579.76,E,E4,6,RENT,50000,Verified,debt_consolidation,NC,10.39,1,2,21.0,6,0,3185,77.7,23,f,0.0,0,0.0,11525.0,4100.0,420,2013-01,1
12000,12000,60,24.99,352.15,F,F4,10,RENT,48000,Verified,other,FL,23.39,0,4,,19,2,1555,3.5,45,f,0.0,0,0.0,37950.0,44500.0,173,2014-10,1
8125,8125,36,11.14,266.55,B,B2,10,MORTGAGE,32000,Not Verified,credit_card,VT,20.93,0,0,,5,0,17202,89.1,14,f,0.0,0,,,,229,2012-07,0
12000,12000,36,12.12,399.26,B,B3,9,RENT,55500,Not Verified,debt_consolidation,CA,22.68,1,0,16.0,8,0,5993,65.9,11,w,0.0,0,0.0,33625.0,9100.0,121,2012-10,0
10625,10625,36,15.31,369.94,C,C2,10,MORTGAGE,56000,Verified,credit_card,PA,27.0,0,2,32.0,12,0,6835,80.4,20,f,0.0,0,0.0,84341.0,8500.0,289,2012-09,0
35000,35000,60,17.57,880.61,D,D4,10,MORTGAGE,105000,Verified,debt_consolidation,UT,8.52,0,0,37.0,11,0,16745,60.5,26,w,0.0,0,0.0,246728.0,27700.0,306,2014-08,0
12000,12000,36,14.09,410.66,B,B5,10,RENT,130000,Verified,major_purchase,CA,11.1,1,0,1.0,10,0,66187,57.0,30,f,0.0,1,0.0,89571.0,87100.0,196,2013-04,0
6600,6600,36,18.25,239.44,D,D2,5,RENT,54000,Not Verified,debt_consolidation,MN,13.07,0,0,,13,0,12846,85.6,34,w,0.0,0,0.0,52133.0,15000.0,225,2013-07,0
29000,29000,60,13.53,667.74,B,B5,8,MORTGAGE,91000,Verified,credit_card,CA,16.46,0,0,,11,0,27203,73.3,19,f,0.0,0,0.0,309364.0,37100.0,162,2013-12,0
15000,15000,36,6.49,459.67,A,A2,10,OWN,63000,Not Verified,credit_card,TX,31.58,1,0,4.0,12,0,14396,75.0,30,w,0.0,0,0.0,84653.0,19200.0,342,2014-08,0
8800,8800,36,10.16,284.62,B,B1,6,OWN,45000,Not Verified,credit_card,AL,25.04,0,0,,6,0,13943,80.6,9,f,0.0,0,,,,149,2012-07,1
7000,7000,60,18.25,178.71,D,D5,5,MORTGAGE,96000,Not Verified,car,AL,1.6,1,0,17.0,6,0,2021,39.6,16,f,0.0,0,,,,184,2012-02,0
7000,7000,36,8.49,220.95,A,A5,10,MORTGAGE,48000,Not Verified,home_improvement,AR,12.22,1,0,6.0,5,0,9033,67.4,12,f,0.0,0,,,,208,2011-08,0
14000,14000,60,15.22,334.68,C,C3,2,MORTGAGE,59000,Verified,debt_consolidation,WI,14.89,0,0,34.0,10,0,14398,83.2,38,f,0.0,0,0.0,132894.0,17300.0,189,2013-08,0
6000,6000,36,10.99,196.41,B,B3,2,RENT,49000,Not Verified,major_purchase,DC,7.89,1,0,22.0,9,0,7119,54.3,15,f,0.0,0,,,,203,2011-07,0
6000,6000,36,6.03,182.62,A,A1,2,MORTGAGE,90000,Not Verified,credit_card,FL,6.38,0,2,,7,0,0,0.0,17,f,0.0,0,0.0,213229.0,29300.0,215,2013-04,0
12000,12000,36,18.49,436.79,D,D2,1,MORTGAGE,80000,Not Verified,medical,CO,14.43,2,1,14.0,10,0,25848,87.3,30,f,0.0,0,0.0,173157.0,29600.0,178,2013-04,0
7200,7200,36,16.78,255.92,C,C5,4,RENT,35000,Verified,credit_card,NV,19.13,0,1,,9,0,18964,77.7,16,f,0.0,0,0.0,51278.0,24400.0,247,2013-08,1
35000,35000,60,15.61,843.9,D,D1,3,MORTGAGE,124000,Verified,debt_consolidation,IL,13.01,0,0,,7,0,38906,87.0,20,f,0.0,0,0.0,206761.0,44700.0,284,2014-08,0
6675,6675,36,12.99,224.88,C,C1,9,RENT,60000,Source Verified,debt_consolidation,NJ,10.22,0,1,57.0,14,0,3713,16.6,53,w,0.0,0,2185.0,5462.0,22400.0,308,2014-05,1
10075,10075,36,12.35,336.33,B,B4,5,OWN,30000,Not Verified,debt_consolidation,CA,18.83,0,0,,10,0,19780,51.5,12,f,0.0,0,0.0,19780.0,38400.0,127,2013-08,1
9000,9000,36,15.22,312.96,C,C3,7,RENT,41000,Source Verified,debt_consolidation,RI,18.29,0,3,,9,1,4603,37.4,22,f,0.0,0,0.0,30818.0,12300.0,166,2013-09,1
10050,10050,36,11.99,333.76,B,B3,2,RENT,59000,Not Verified,debt_consolidation,PA,12.94,0,1,,25,0,5820,36.8,35,f,0.0,0,0.0,77757.0,15800.0,116,2013-12,0
12000,12000,36,13.11,404.97,B,B4,3,MORTGAGE,95000,Not Verified,credit_card,CO,22.33,0,2,,11,0,84146,78.0,28,f,0.0,0,0.0,458460.0,89600.0,329,2013-05,1
8000,8000,36,6.76,246.14,A,A2,10,MORTGAGE,107364,Verified,major_purchase,PA,4.6,0,3,,15,0,7178,8.7,29,f,0.0,0,,,,403,2010-06,0
7275,7275,36,17.57,261.45,D,D2,0,MORTGAGE,27000,Verified,debt_consolidation,MI,19.51,0,1,,13,0,9421,21.0,22,w,0.0,0,0.0,124124.0,44700.0,320,2014-03,0
11100,11100,36,14.33,381.16,C,C1,2,RENT,33000,Not Verified,debt_consolidation,TX,17.62,0,0,,10,0,16675,52.3,16,f,0.0,0,0.0,17123.0,31900.0,218,2013-04,0
8800,8800,60,11.11,191.82,B,B5,7,MORTGAGE,105000,Not Verified,car,TX,3.35,0,0,25.0,5,1,9129,56.4,17,f,0.0,0,,,,380,2011-04,0
20000,20000,36,11.22,656.86,C,C4,10,RENT,38556,Not Verified,debt_consolidation,NM,14.04,0,3,0.0,8,0,21777,53.7,14,f,0.0,0,,,,176,2007-12,0
21200,21200,60,22.95,597.03,F,F1,7,MORTGAGE,59000,Verified,debt_consolidation,NC,24.67,1,1,23.0,19,0,14026,49.2,38,f,0.0,0,302.0,48862.0,28500.0,237,2012-12,0
2550,2550,36,6.62,78.3,A,A2,1,RENT,46000,Not Verified,major_purchase,MA,21.89,0,0,38.0,7,0,4624,18.6,18,f,0.0,0,,,,166,2012-05,1
2000,2000,36,6.99,61.75,A,A3,0,RENT,46080,Source Verified,debt_consolidation,CA,13.52,0,0,,9,0,4637,44.2,15,f,0.0,0,,,,155,2011-05,0
25450,25450,60,13.99,592.05,C,C3,3,RENT,53000,Verified,credit_card,NC,26.38,0,2,,13,0,31828,63.4,32,f,0.0,0,,,,237,2011-09,0
35000,35000,60,22.15,969.65,E,E5,10,MORTGAGE,90000,Verified,debt_consolidation,MI,20.69,0,1,,9,0,26682,98.1,17,w,0.0,0,0.0,198474.0,27200.0,180,2014-07,0
6000,6000,36,9.32,191.69,A,A4,10,MORTGAGE,50004,Not Verified,other,AL,5.28,0,1,28.0,8,0,6477,26.0,23,f,0.0,0,,,,228,2009-01,0
20000,20000,36,7.62,623.23,A,A3,0,RENT,76000,Source Verified,debt_consolidation,GA,17.69,0,0,,10,0,8270,33.1,45,f,0.0,0,75.0,45143.0,25000.0,207,2013-05,0
17325,17325,36,11.14,568.35,B,B2,5,RENT,94000,Not Verified,credit_card,NY,9.55,0,1,,6,0,26701,88.7,12,f,0.0,0,0.0,30903.0,41500.0,316,2013-04,1
10000,10000,36,12.12,332.72,B,B3,0,RENT,42000,Not Verified,debt_consolidation,AZ,7.0,0,0,,5,0,9857,80.1,13,f,0.0,0,0.0,9857.0,12300.0,169,2012-09,0
11850,11850,36,22.4,455.02,E,E3,9,MORTGAGE,34336,Verified,debt_consolidation,LA,15.66,0,0,,7,1,5200,70.3,15,f,0.0,0,378.0,10141.0,7400.0,144,2013-12,0
10000,10000,60,17.1,249.07,C,C5,2,MORTGAGE,46000,Verified,debt_consolidation,PA,20.68,1,1,18.0,12,0,15147,26.4,34,w,0.0,0,104.0,46147.0,57300.0,152,2013-10,0
21000,21000,36,10.49,682.46,B,B3,2,MORTGAGE,80937,Source Verified,debt_consolidation,NC,23.2,0,0,,11,0,53344,97.9,19,f,0.0,0,0.0,149252.0,54500.0,122,2014-12,0
8000,8000,36,18.25,290.23,D,D3,10,RENT,50000,Verified,debt_consolidation,VA,2.16,0,0,74.0,7,0,1330,14.9,10,f,0.0,0,0.0,1330.0,8900.0,190,2014-01,0
11000,11000,36,12.29,366.89,C,C5,4,MORTGAGE,36400,Not Verified,debt_consolidation,CA,11.6,0,2,,6,0,10765,60.5,9,f,0.0,0,,,,164,2008-03,0
5500,5500,36,21.98,210.0,E,E4,0,MORTGAGE,35000,Source Verified,other,PA,16.22,0,3,,9,0,6390,44.4,30,f,0.0,0,0.0,16624.0,14400.0,274,2013-05,0
15000,15000,60,15.61,361.67,C,C5,9,RENT,50000,Source Verified,credit_card,TX,32.89,1,0,17.0,37,0,10979,31.6,62,f,0.0,0,0.0,111007.0,34700.0,168,2014-03,0
10000,10000,36,18.85,365.81,D,D3,3,RENT,38397,Not Verified,debt_consolidation,OK,28.44,0,2,,8,1,8637,67.5,17,w,0.0,0,0.0,31292.0,12800.0,169,2013-07,1
10000,10000,36,7.9,312.91,A,A4,10,MORTGAGE,120000,Not Verified,major_purchase,CT,7.01,0,2,,7,0,93,0.3,26,f,0.0,0,,,,243,2012-08,0
35000,35000,60,21.49,956.55,E,E3,7,MORTGAGE,114000,Verified,credit_card,NV,16.24,1,1,18.0,19,0,38651,48.4,33,f,0.0,0,0.0,354982.0,79800.0,351,2012-11,0
33300,33300,60,24.99,977.21,F,F4,3,RENT,100000,Verified,medical,FL,13.12,0,2,,7,0,12593,82.8,8,w,0.0,0,0.0,52410.0,15200.0,111,2014-09,1
8000,8000,36,11.14,262.45,B,B2,7,RENT,100000,Verified,debt_consolidation,NY,10.85,2,0,1.0,23,0,20145,35.5,52,f,0.0,1,0.0,74501.0,56700.0,261,2013-05,0
10800,10800,36,15.61,377.62,C,C5,7,RENT,51781,Source Verified,debt_consolidation,CA,19.91,0,1,60.0,4,0,5405,90.0,10,w,0.0,0,0.0,22362.0,5975.0,165,2014-03,0
4000,4000,60,10.75,86.48,B,B2,4,MORTGAGE,60000,Not Verified,moving,NJ,16.32,0,1,,10,0,16485,42.1,20,f,0.0,0,,,,238,2010-06,1
5800,5800,36,17.86,209.28,D,D5,4,MORTGAGE,55000,Verified,debt_consolidation,FL,8.42,0,3,34.0,8,0,4644,66.3,24,f,0.0,0,0.0,9570.0,7300.0,174,2014-12,1
11000,11000,36,13.22,371.81,C,C2,4,RENT,49278,Not Verified,debt_consolidation,MA,15.54,0,1,35.0,13,0,11922,62.7,32,f,0.0,0,,,,225,2010-01,0
19075,19075,36,9.67,612.55,B,B1,5,OWN,200000,Verified,debt_consolidation,CA,9.36,0,2,39.0,10,0,770,4.9,21,f,0.0,0,0.0,399928.0,15800.0,135,2014-01,0
20000,20000,36,12.12,665.44,B,B3,10,MORTGAGE,45000,Verified,debt_consolidation,NY,19.97,0,0,,7,0,37521,83.3,12,f,0.0,0,450.0,103992.0,45020.0,294,2013-03,0
14375,14375,36,24.5,567.76,F,F3,8,RENT,48000,Not Verified,moving,IL,8.56,0,0,,5,0,2739,21.4,7,f,0.0,0,123.0,11527.0,12800.0,189,2014-06,0
35000,35000,36,14.3,1201.33,C,C1,7,MORTGAGE,240500,Verified,debt_consolidation,TX,15.19,0,4,,19,0,53632,47.4,41,f,0.0,0,0.0,480648.0,113200.0,230,2013-11,0
9500,9500,36,12.12,316.09,B,B3,0,OWN,19500,Source Verified,debt_consolidation,MO,26.15,0,1,,11,0,8842,45.3,18,f,0.0,0,,,,237,2012-07,0
12000,12000,36,14.49,413.0,C,C4,7,RENT,40000,Source Verified,debt_consolidation,CA,14.85,0,1,,8,1,4550,25.0,23,f,0.0,0,0.0,6030.0,18200.0,212,2014-06,0
4000,4000,36,13.35,135.46,C,C2,2,RENT,54000,Verified,home_improvement,NJ,19.56,0,1,,24,0,5433,12.8,35,w,0.0,0,0.0,28574.0,42600.0,173,2014-07,0
4000,4000,36,12.53,133.87,C,C1,3,RENT,47004,Verified,car,GA,1.07,0,0,,4,0,1332,19.9,4,f,0.0,0,,,,137,2009-07,0
4800,4800,36,13.22,162.25,C,C2,2,RENT,50000,Verified,educational,FL,11.98,0,0,54.0,7,0,2523,40.0,11,f,0.0,0,,,,161,2009-08,0
5000,5000,60,18.55,128.47,D,D2,7,OWN,66000,Verified,debt_consolidation,TX,22.05,0,1,,11,0,15448,82.6,30,f,0.0,0,0.0,342904.0,18700.0,209,2013-12,1
7000,7000,36,14.3,240.27,C,C1,10,RENT,52000,Source Verified,debt_consolidation,OR,19.06,0,1,,18,0,11823,28.0,23,f,0.0,0,0.0,32624.0,42200.0,253,2013-10,0
10000,10000,60,17.76,252.64,D,D1,3,RENT,42000,Source Verified,credit_card,IL,18.17,0,0,,14,0,9240,57.4,21,f,0.0,0,0.0,35314.0,16100.0,200,2013-10,0
20000,20000,36,12.12,665.44,B,B3,1,RENT,60000,Verified,debt_consolidation,CO,21.66,1,1,17.0,10,0,10841,27.4,28,f,0.0,0,0.0,40168.0,39536.0,179,2013-01,0
35000,35000,60,21.67,960.11,F,F3,10,MORTGAGE,132000,Verified,small_business,MI,8.86,0,2,67.0,11,0,36543,75.8,26,f,0.0,0,,,,525,2012-01,1
18000,18000,36,9.67,578.03,B,B1,7,MORTGAGE,90000,Source Verified,debt_consolidation,CA,4.96,0,2,,7,0,13239,73.1,20,f,0.0,0,0.0,393215.0,18100.0,329,2014-01,0
24000,24000,60,12.99,545.96,C,C1,10,RENT,67144,Source Verified,debt_consolidation,LA,18.19,0,0,62.0,10,0,11136,41.6,25,f,0.0,0,0.0,40792.0,26800.0,233,2014-05,0
12950,12950,36,11.67,428.09,B,B4,6,RENT,36000,Source Verified,debt_consolidation,KS,15.23,0,0,54.0,11,0,15503,89.6,27,f,0.0,0,0.0,31503.0,17300.0,183,2014-08,0
2175,2175,36,6.62,66.79,A,A2,3,MORTGAGE,56000,Verified,major_purchase,FL,22.31,0,0,,18,0,15035,45.2,30,w,0.0,0,0.0,268080.0,33300.0,217,2012-12,0
15000,15000,36,12.12,499.08,B,B3,7,MORTGAGE,40000,Verified,debt_consolidation,WA,8.61,0,0,,16,0,13153,59.2,23,f,0.0,0,0.0,85425.0,22200.0,226,2012-10,0
5400,5400,36,11.67,178.51,B,B4,10,MORTGAGE,43000,Not Verified,credit_card,SD,30.55,0,0,71.0,9,0,4946,76.1,36,f,0.0,0,6408.0,160780.0,6500.0,226,2014-06,0
7000,7000,36,13.98,239.18,C,C3,9,RENT,45000,Not Verified,debt_consolidation,CA,14.67,0,3,,10,1,7757,41.0,20,w,0.0,0,89.0,9493.0,18900.0,369,2014-10,0
8000,8000,36,6.03,243.49,A,A1,0,OWN,51684,Verified,debt_consolidation,FL,6.15,0,0,,10,0,1463,1.8,25,w,0.0,0,0.0,5525.0,82900.0,254,2014-10,0
10600,10600,36,16.99,377.87,D,D3,8,MORTGAGE,37000,Source Verified,debt_consolidation,NJ,10.96,0,1,,11,1,7794,57.0,18,f,0.0,0,0.0,83834.0,13600.0,248,2014-07,1
24650,24650,60,18.54,633.22,E,E1,4,MORTGAGE,65000,Source Verified,debt_consolidation,MN,27.79,0,2,31.0,13,0,13574,41.5,21,w,0.0,0,0.0,193275.0,32700.0,135,2014-12,1
35000,35000,60,23.1,988.68,E,E4,6,RENT,185000,Source Verified,debt_consolidation,CA,13.27,0,0,,7,0,61731,84.8,14,f,0.0,0,80.0,76702.0,70100.0,263,2013-09,1
12000,12000,36,10.99,392.81,B,B2,10,RENT,41000,Not Verified,debt_consolidation,WI,14.6,0,1,,7,1,5919,45.9,20,f,0.0,0,0.0,10602.0,12900.0,274,2013-09,0
12000,12000,60,25.57,356.24,F,F5,10,MORTGAGE,58000,Verified,debt_consolidation,OH,30.29,0,0,,27,0,43745,91.3,52,w,0.0,0,50.0,74830.0,47900.0,274,2014-08,0
10000,10000,60,16.24,244.46,C,C5,8,MORTGAGE,65500,Source Verified,credit_card,MI,19.64,0,0,,9,1,7156,98.0,19,f,0.0,0,0.0,155498.0,7300.0,233,2013-12,0
18500,18500,36,14.33,635.26,C,C1,3,MORTGAGE,60630,Verified,debt_consolidation,CA,29.25,1,0,7.0,5,0,5166,59.4,33,f,0.0,0,0.0,162203.0,8700.0,228,2013-04,0
11500,11500,36,14.33,394.89,C,C1,1,RENT,34000,Verified,debt_consolidation,AZ,34.84,0,0,25.0,4,0,21570,65.0,19,f,0.0,0,0.0,29160.0,33200.0,194,2012-10,0
4500,4500,36,6.03,136.96,A,A1,5,MORTGAGE,40000,Not Verified,home_improvement,CA,3.1,0,0,,6,0,3038,17.1,6,f,0.0,0,,,,135,2012-05,0
3600,3600,36,14.09,123.2,B,B5,2,MORTGAGE,51000,Not Verified,debt_consolidation,CA,11.46,0,1,24.0,15,0,3156,28.2,23,f,0.0,0,0.0,126202.0,11200.0,182,2013-02,0
6000,6000,36,12.12,199.63,B,B3,8,MORTGAGE,74000,Not Verified,debt_consolidation,NM,23.92,0,0,57.0,9,0,8908,72.4,31,f,0.0,0,0.0,82071.0,12300.0,248,2012-08,0
10000,10000,36,10.99,327.34,B,B2,10,RENT,79975,Source Verified,debt_consolidation,MA,22.21,1,0,12.0,13,0,11731,27.0,29,f,0.0,0,0.0,58366.0,43400.0,204,2014-04,0
35000,35000,36,14.65,1207.3,C,C2,6,MORTGAGE,135000,Verified,debt_consolidation,NJ,23.47,0,1,27.0,20,0,24516,43.5,43,f,0.0,0,,,,286,2012-06,0
2400,2400,36,15.31,83.57,C,C3,2,OWN,19200,Not Verified,debt_consolidation,IL,18.5,0,1,,6,0,791,21.4,15,f,0.0,0,,,,111,2012-04,0
15000,15000,36,6.91,462.54,A,A5,10,MORTGAGE,84000,Source Verified,credit_card,WA,11.19,0,1,,9,0,44500,39.7,37,f,0.0,0,,,,328,2010-12,0
3000,3000,36,6.39,91.8,A,A1,7,OWN,186000,Source Verified,debt_consolidation,VA,0.9,0,0,,14,0,1752,9.6,44,f,0.0,0,,,,236,2010-07,0
21000,21000,36,7.9,657.1,A,A4,10,MORTGAGE,100000,Verified,home_improvement,NC,14.05,0,1,,10,0,23311,45.3,36,f,0.0,0,0.0,295844.0,51500.0,218,2013-04,0
20500,20500,60,16.2,500.71,C,C4,10,OWN,47000,Verified,debt_consolidation,FL,30.21,0,0,,16,0,16730,37.4,35,f,0.0,0,0.0,105545.0,44700.0,166,2013-10,1
28000,28000,60,12.99,636.95,C,C1,5,RENT,149000,Source Verified,debt_consolidation,CA,12.86,0,0,,12,0,62373,53.8,19,w,0.0,0,0.0,71299.0,104600.0,249,2014-08,0
28000,28000,60,22.47,780.84,E,E5,10,RENT,67000,Verified,credit_card,IN,14.7,1,1,13.0,6,0,26488,75.2,9,f,0.0,0,0.0,68974.0,35200.0,241,2013-02,0
35000,35000,36,16.99,1247.68,D,D1,10,MORTGAGE,169000,Verified,debt_consolidation,VA,11.82,0,0,71.0,11,0,207456,89.0,17,f,0.0,0,0.0,635450.0,223300.0,326,2014-01,0
14000,14000,36,12.12,465.81,B,B3,10,MORTGAGE,109000,Source Verified,home_improvement,CA,10.9,0,3,,8,0,30740,62.0,26,f,0.0,0,0.0,103022.0,49600.0,286,2012-10,0
7000,7000,36,7.9,219.04,A,A4,2,RENT,33000,Not Verified,credit_card,NY,17.64,0,0,,16,0,7091,39.8,17,f,0.0,0,,,,148,2011-09,0
20000,20000,36,10.99,654.71,B,B4,2,RENT,60000,Not Verified,debt_consolidation,MD,24.64,0,0,,10,0,13576,67.2,34,f,0.0,0,,,,266,2010-03,0
14800,14800,36,14.17,507.06,C,C5,4,MORTGAGE,125000,Source Verified,car,FL,24.19,0,1,57.0,8,1,25670,87.0,21,f,0.0,0,,,,317,2011-03,0
15000,15000,36,11.55,495.0,B,B3,10,MORTGAGE,130000,Source Verified,home_improvement,CA,11.08,2,1,8.0,13,0,8377,60.3,26,f,0.0,0,0.0,435400.0,13900.0,311,2013-08,0
11000,11000,36,12.99,370.59,C,C1,10,RENT,44000,Verified,debt_consolidation,MA,26.6,0,0,,15,1,10382,39.3,23,w,0.0,0,0.0,23274.0,26400.0,424,2014-11,0
20000,20000,36,7.12,618.64,A,A3,7,MORTGAGE,150000,Source Verified,debt_consolidation,UT,9.51,0,0,73.0,11,0,32988,28.5,25,f,0.0,0,0.0,336586.0,109000.0,271,2014-08,0
